"数据年月","商品编码","商品名称","贸易伙伴编码","贸易伙伴名称","贸易方式编码","贸易方式名称","注册地编码","注册地名称","美元",
"201705","1201","大豆，不论是否破碎","347","乌克兰","10","一般贸易","35","福建省","581,446",
"201705","1201","大豆，不论是否破碎","402","阿根廷","10","一般贸易","45","广西壮族自治区","26,605,306",
"201705","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","11","北京市","595,498,252",
"201705","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","12","天津市","57,535,223",
"201705","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","13","河北省","82,497,668",
"201705","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","14","山西省","24,041,637",
"201705","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","21","辽宁省","39,880,424",
"201705","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","23","黑龙江省","27,625,127",
"201705","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","31","上海市","410,048,642",
"201705","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","32","江苏省","549,212,388",
"201705","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","33","浙江省","101,842,943",
"201705","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","34","安徽省","8,413,020",
"201705","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","35","福建省","188,904,390",
"201705","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","37","山东省","447,945,696",
"201705","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","41","河南省","32,218,664",
"201705","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","42","湖北省","12,315,632",
"201705","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","44","广东省","104,320,975",
"201705","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","45","广西壮族自治区","441,601,124",
"201705","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","53","云南省","23,416,438",
"201705","1201","大豆，不论是否破碎","410","巴西","10","一般贸易","61","陕西省","3,638,450",
"201705","1201","大豆，不论是否破碎","410","巴西","15","进料加工贸易","32","江苏省","12,973,213",
"201705","1201","大豆，不论是否破碎","410","巴西","15","进料加工贸易","33","浙江省","15,399,041",
"201705","1201","大豆，不论是否破碎","410","巴西","15","进料加工贸易","37","山东省","10,377,133",
"201705","1201","大豆，不论是否破碎","410","巴西","15","进料加工贸易","45","广西壮族自治区","1,185,600",
"201705","1201","大豆，不论是否破碎","410","巴西","33","保税监管场所进出境货物","33","浙江省","45,709,713",
"201705","1201","大豆，不论是否破碎","410","巴西","33","保税监管场所进出境货物","45","广西壮族自治区","22,078,510",
"201705","1201","大豆，不论是否破碎","410","巴西","34","海关特殊监管区域物流货物","12","天津市","27,317,639",
"201705","1201","大豆，不论是否破碎","410","巴西","39","其他","31","上海市","223,973",
"201705","1201","大豆，不论是否破碎","412","智利","39","其他","11","北京市","694",
"201705","1201","大豆，不论是否破碎","501","加拿大","10","一般贸易","12","天津市","1,412,442",
"201705","1201","大豆，不论是否破碎","501","加拿大","10","一般贸易","21","辽宁省","583,068",
"201705","1201","大豆，不论是否破碎","501","加拿大","10","一般贸易","32","江苏省","14,442,584",
"201705","1201","大豆，不论是否破碎","501","加拿大","10","一般贸易","33","浙江省","1,719,662",
"201705","1201","大豆，不论是否破碎","501","加拿大","10","一般贸易","34","安徽省","836,024",
"201705","1201","大豆，不论是否破碎","501","加拿大","10","一般贸易","35","福建省","4,345,118",
"201705","1201","大豆，不论是否破碎","501","加拿大","10","一般贸易","37","山东省","2,387,382",
"201705","1201","大豆，不论是否破碎","501","加拿大","10","一般贸易","44","广东省","114,912",
