hts8,brief_description,quantity_1_code,quantity_2_code,wto_binding_code,mfn_text_rate,mfn_rate_type_code,mfn_ave,mfn_ad_val_rate,mfn_specific_rate,mfn_other_rate,col1_special_text,col1_special_mod,gsp_indicator,gsp_ctry_excluded,apta_indicator,civil_air_indicator,nafta_canada_ind,nafta_mexico_ind,mexico_rate_type_code,mexico_ad_val_rate,mexico_specific_rate,cbi_indicator,cbi_ad_val_rate,cbi_specific_rate,agoa_indicator,cbtpa_indicator,cbtpa_rate_type_code,cbtpa_ad_val_rate,cbtpa_specific_rate,israel_fta_indicator,atpa_indicator,atpa_ad_val_rate,atpa_specific_rate,atpdea_indicator,jordan_indicator,jordan_rate_type_code,jordan_ad_val_rate,jordan_specific_rate,jordan_other_rate,singapore_indicator,singapore_rate_type_code,singapore_ad_val_rate,singapore_specific_rate,singapore_other_rate,chile_indicator,chile_rate_type_code,chile_ad_val_rate,chile_specific_rate,chile_other_rate,morocco_indicator,morocco_rate_type_code,morocco_ad_val_rate,morocco_specific_rate,morocco_other_rate,australia_indicator,australia_rate_type_code,australia_ad_val_rate,australia_specific_rate,australia_other_rate,bahrain_indicator,bahrain_rate_type_code,bahrain_ad_val_rate,bahrain_specific_rate,bahrain_other_rate,dr_cafta_indicator,dr_cafta_rate_type_code,dr_cafta_ad_val_rate,dr_cafta_specific_rate,dr_cafta_other_rate,dr_cafta_plus_indicator,dr_cafta_plus_rate_type_code,dr_cafta_plus_ad_val_rate,dr_cafta_plus_specific_rate,dr_cafta_plus_other_rate,oman_indicator,oman_rate_type_code,oman_ad_val_rate,oman_specific_rate,oman_other_rate,peru_indicator,peru_rate_type_code,peru_ad_val_rate,peru_specific_rate,peru_other_rate,pharmaceutical_ind,dyes_indicator,col2_text_rate,col2_rate_type_code,col2_ad_val_rate,col2_specific_rate,col2_other_rate,begin_effect_date,end_effective_date,footnote_comment,additional_duty,korea_indicator,korea_rate_type_code,korea_ad_val_rate,korea_specific_rate,korea_other_rate,colombia_indicator,colombia_rate_type_code,colombia_ad_val_rate,colombia_specific_rate,colombia_other_rate,panama_indicator,panama_rate_type_code,panama_ad_val_rate,panama_specific_rate,panama_other_rate,nepal_indicator,japan_indicator,japan_rate_type_code,japan_ad_val_rate,japan_specific_rate,japan_other_rate,usmca_indicator,usmca_rate,usmca_ad_val_rate,usmca_specific,usmca_other_rate
"01061930","Live foxes","NO",,"B","4.8%","7",,0.04,0,0,"Free (A+,AU,BH, CA,CL,CO,D,E,IL,JO,KR,MA,MX, OM,P,PA,PE,S,SG)",,"A+",,,,"CA","MX","0",0,0,"E",0,0,"D",,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","0",0,0,0,"AU","0",0,0,0,"BH","0",0,0,0,"P","0",0,0,0,,,,,,"OM","0",0,0,0,"PE","0",0,0,0,,,"15%","7",0.15,0,0,07/01/2020,12/31/2050,,,"KR","0",0,0,0,"CO","0",0,0,0,"PA","0",0,0,0,,,,,,,"S","0",0,0,0
"01061930","Live foxes","NO",,"B","4.8%","7",,0.04,0,0,"Free (A+,AU,BH, CA,CL,CO,D,E,IL,JO,KR,MA,MX, OM,P,PA,PE,SG)",,"A+",,,,"CA","MX","0",0,0,"E",0,0,"D",,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","0",0,0,0,"AU","0",0,0,0,"BH","0",0,0,0,"P","0",0,0,0,,,,,,"OM","0",0,0,0,"PE","0",0,0,0,,,"15%","7",0.15,0,0,10/31/2012,06/30/2020,,,"KR","0",0,0,0,"CO","0",0,0,0,"PA","0",0,0,0,,,,,,,,,,,
"01061991","Live mammals, not elsewhere specified or included","NO",,"B","Free","0",,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15%","7",0.15,0,0,02/03/2012,12/31/2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"01062000","Live reptiles (including snakes and turtles)","NO",,"B","Free","0",,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15%","7",0.15,0,0,01/10/2002,12/31/2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"01063100","Live birds of prey","NO",,"B","1.8%","7",,0.01,0,0,"Free(A,AU,BH,CA,CL,CO,D,E,IL,JO,KR,MA,MX,OM,P,PA,PE,S,SG)",,"A",,,,"CA","MX","0",0,0,"E",0,0,"D",,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","0",0,0,0,"AU","0",0,0,0,"BH","0",0,0,0,"P","0",0,0,0,,,,,,"OM","0",0,0,0,"PE","0",0,0,0,,,"20%","7",0.2,0,0,07/01/2020,12/31/2050,,,"KR","0",0,0,0,"CO","0",0,0,0,"PA","0",0,0,0,,,,,,,"S","0",0,0,0
"01063100","Live birds of prey","NO",,"B","1.8%","7",,0.01,0,0,"Free(A,AU,BH,CA,CL,CO,D,E,IL,JO,KR,MA,MX,OM,P,PA,PE,SG)",,"A",,,,"CA","MX","0",0,0,"E",0,0,"D",,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","0",0,0,0,"AU","0",0,0,0,"BH","0",0,0,0,"P","0",0,0,0,,,,,,"OM","0",0,0,0,"PE","0",0,0,0,,,"20%","7",0.2,0,0,10/31/2012,06/30/2020,,,"KR","0",0,0,0,"CO","0",0,0,0,"PA","0",0,0,0,,,,,,,,,,,
"01063200","Live psittaciforme birds (including parrots, parakeets, macaws and cockatoos)","NO",,"B","1.8%","7",,0.01,0,0,"Free(A,AU,BH,CA,CL,CO,D,E,IL,JO,KR,MA,MX,OM,P,PA,PE,S,SG)",,"A",,,,"CA","MX","0",0,0,"E",0,0,"D",,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","0",0,0,0,"AU","0",0,0,0,"BH","0",0,0,0,"P","0",0,0,0,,,,,,"OM","0",0,0,0,"PE","0",0,0,0,,,"20%","7",0.2,0,0,07/01/2020,12/31/2050,,,"KR","0",0,0,0,"CO","0",0,0,0,"PA","0",0,0,0,,,,,,,"S","0",0,0,0
"01063200","Live psittaciforme birds (including parrots, parakeets, macaws and cockatoos)","NO",,"B","1.8%","7",,0.01,0,0,"Free(A,AU,BH,CA,CL,CO,D,E,IL,JO,KR,MA,MX,OM,P,PA,PE,SG)",,"A",,,,"CA","MX","0",0,0,"E",0,0,"D",,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","0",0,0,0,"AU","0",0,0,0,"BH","0",0,0,0,"P","0",0,0,0,,,,,,"OM","0",0,0,0,"PE","0",0,0,0,,,"20%","7",0.2,0,0,10/31/2012,06/30/2020,,,"KR","0",0,0,0,"CO","0",0,0,0,"PA","0",0,0,0,,,,,,,,,,,
"01063300","Ostriches; emus","NO",,"B","1.8%","7",,0.01,0,0,"Free(A,AU,BH,CA,CL,CO,D,E,IL,JO,KR,MA,MX,OM,P,PA,PE,SG)",,"A",,,,"CA","MX","0",0,0,"E",0,0,"D",,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","0",0,0,0,"AU","0",0,0,0,"BH","0",0,0,0,"P","0",0,0,0,,,,,,"OM","0",0,0,0,"PE","0",0,0,0,,,"20%","7",0.2,0,0,10/31/2012,06/30/2020,,,"KR","0",0,0,0,"CO","0",0,0,0,"PA","0",0,0,0,,,,,,,,,,,
"01063300","Ostriches; emus","NO",,"B","1.8%","7",,0.01,0,0,"Free(A,AU,BH,CA,CL,CO,D,E,IL,JO,KR,MA,MX,OM,P,PA,PE,S,SG)",,"A",,,,"CA","MX","0",0,0,"E",0,0,"D",,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","0",0,0,0,"AU","0",0,0,0,"BH","0",0,0,0,"P","0",0,0,0,,,,,,"OM","0",0,0,0,"PE","0",0,0,0,,,"20%","7",0.2,0,0,07/01/2020,12/31/2050,,,"KR","0",0,0,0,"CO","0",0,0,0,"PA","0",0,0,0,,,,,,,"S","0",0,0,0
"01063901","Live birds, other than poultry, birds of prey or psittaciforme birds","NO",,"B","1.8%","7",,0.01,0,0,"Free(A,AU,BH,CA,CL,CO,D,E,IL,JO,KR,MA,MX,OM,P,PA,PE,SG)",,"A",,,,"CA","MX","0",0,0,"E",0,0,"D",,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","0",0,0,0,"AU","0",0,0,0,"BH","0",0,0,0,"P","0",0,0,0,,,,,,"OM","0",0,0,0,"PE","0",0,0,0,,,"20%","7",0.2,0,0,10/31/2012,06/30/2020,,,"KR","0",0,0,0,"CO","0",0,0,0,"PA","0",0,0,0,,,,,,,,,,,
"01063901","Live birds, other than poultry, birds of prey or psittaciforme birds","NO",,"B","1.8%","7",,0.01,0,0,"Free(A,AU,BH,CA,CL,CO,D,E,IL,JO,KR,MA,MX,OM,P,PA,PE,S,SG)",,"A",,,,"CA","MX","0",0,0,"E",0,0,"D",,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","0",0,0,0,"AU","0",0,0,0,"BH","0",0,0,0,"P","0",0,0,0,,,,,,"OM","0",0,0,0,"PE","0",0,0,0,,,"20%","7",0.2,0,0,07/01/2020,12/31/2050,,,"KR","0",0,0,0,"CO","0",0,0,0,"PA","0",0,0,0,,,,,,,"S","0",0,0,0
"01064100","Bees","KG",,"B","Free","0",,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15%","7",0.15,0,0,02/03/2012,12/31/2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"01064900","Live insects other than bees","KG",,"B","Free","0",,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15%","7",0.15,0,0,02/03/2012,12/31/2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"01069001","Live animals other than mammals, reptiles, insects, and birds","KG",,"B","Free","0",,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15%","7",0.15,0,0,02/03/2012,12/31/2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"02011005","Bovine carcasses and halves, fresh or chld., descr. in gen. note 15 of the HTS","KG",,"B","4.4 cents/kg","1",,0,0.04,0,"Free (A+,AU,BH, CA,CL,CO,D,E*, IL,JO,KR,MA, MX,OM,P,PA,PE, SG)",,"A+",,,,"CA","MX","0",0,0,"E*",0,0,"D",,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","0",0,0,0,"AU","0",0,0,0,"BH","0",0,0,0,"P","0",0,0,0,,,,,,"OM","0",0,0,0,"PE","0",0,0,0,,,"13.2 cents/kg","1",0,0.13,0,10/31/2012,06/30/2020,,,"KR","0",0,0,0,"CO","0",0,0,0,"PA","0",0,0,0,,,,,,,,,,,
"02011005","Bovine carcasses and halves, fresh or chld., descr. in gen. note 15 of the HTS","KG",,"B","4.4 cents/kg","1",,0,0.04,0,"Free (A+,AU,BH,CA,CL,CO,D,E*, IL,JO,KR,MA, MX,OM,P,PA,PE,S,SG)",,"A+",,,,"CA","MX","0",0,0,"E*",0,0,"D",,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","0",0,0,0,"AU","0",0,0,0,"BH","0",0,0,0,"P","0",0,0,0,,,,,,"OM","0",0,0,0,"PE","0",0,0,0,,,"13.2 cents/kg","1",0,0.13,0,07/01/2020,12/31/2050,,,"KR","0",0,0,0,"CO","0",0,0,0,"PA","0",0,0,0,,,,,,,"S","0",0,0,0
"02011010","Bovine carcasses and halves, fresh or chld., descr. in add. US note 3 to Ch. 2","KG",,"B","4.4 cents/kg","1",,0,0.04,0,"Free (A+,AU,BH,CA,CL,CO,D,E*,IL,JO,KR,MA,MX,OM,P,PA,PE,SG)",,"A+",,,,"CA","MX","0",0,0,"E*",0,0,"D",,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","0",0,0,0,"AU","0",0,0,0,"BH","0",0,0,0,"P","0",0,0,0,,,,,,"OM","0",0,0,0,"PE","0",0,0,0,,,"13.2 cents/kg","1",0,0.13,0,01/01/2016,06/30/2020,,,"KR","0",0,0,0,"CO","0",0,0,0,"PA","0",0,0,0,,,,,,,,,,,
"02011010","Bovine carcasses and halves, fresh or chld., descr. in add. US note 3 to Ch. 2","KG",,"B","4.4 cents/kg","1",,0,0.04,0,"Free (A+,AU,BH,CA,CL,CO,D,E*,IL,JO,KR,MA,MX,OM,P,PA,PE,S,SG)",,"A+",,,,"CA","MX","0",0,0,"E*",0,0,"D",,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","0",0,0,0,"AU","0",0,0,0,"BH","0",0,0,0,"P","0",0,0,0,,,,,,"OM","0",0,0,0,"PE","0",0,0,0,,,"13.2 cents/kg","1",0,0.13,0,07/01/2020,12/31/2050,,,"KR","0",0,0,0,"CO","0",0,0,0,"PA","0",0,0,0,,,,,,,"S","0",0,0,0
"02011050","Bovine carcasses and halves, fresh or chld., other than descr. in gen. note 15 or add. US note 3 to Ch. 2","KG",,"B","26.4%","7",,0.26,0,0,"Free (BH,CA,CL,JO,MX,OM,P,S,SG) 5.2% (PE) 10.5% (KR) See 9912.02.05-9912.02.10 (MA) See 9913.02.05-9913.02.30 (AU) See 9915.02.05-9915.02.10 (P+) See 9918.02.01-9918.02.03 (CO) See 9919.02.01-9919.02.02 (PA)",,,,,,"CA","MX","0",0,0,,,,,,,,,,,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","9",9999.99,9999.99,9999.99,"AU","9",9999.99,9999.99,9999.99,"BH","0",0,0,0,"P","0",0,0,0,"P+","9",9999.99,9999.99,9999.99,"OM","0",0,0,0,"PE","7",0.05,0,0,,,"31.1%","7",0.31,0,0,07/01/2020,12/31/2020,,,"KR","7",0.1,0,0,"CO","9",9999.99,9999.99,9999.99,"PA","9",9999.99,9999.99,9999.99,,,,,,,"S","0",0,0,0
"02011050","Bovine carcasses and halves, fresh or chld., other than descr. in gen. note 15 or add. US note 3 to Ch. 2","KG",,"B","26.4%","7",,0.26,0,0,"Free (BH,CA,CL,JO,MX,OM,P,SG) 5.2% (PE) 10.5% (KR) See 9912.02.05-9912.02.10 (MA) See 9913.02.05-9913.02.30 (AU) See 9915.02.05-9915.02.10 (P+) See 9918.02.01-9918.02.03 (CO) See 9919.02.01-9919.02.02 (PA)",,,,,,"CA","MX","0",0,0,,,,,,,,,,,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","9",9999.99,9999.99,9999.99,"AU","9",9999.99,9999.99,9999.99,"BH","0",0,0,0,"P","0",0,0,0,"P+","9",9999.99,9999.99,9999.99,"OM","0",0,0,0,"PE","7",0.05,0,0,,,"31.1%","7",0.31,0,0,01/01/2020,06/30/2020,,,"KR","7",0.1,0,0,"CO","9",9999.99,9999.99,9999.99,"PA","9",9999.99,9999.99,9999.99,,,,,,,,,,,
"02012002","High-qual. beef cuts w/bone in, processed, fresh or chld., descr in gen. note 15 of the HTS","KG",,"B","4%","7",,0.04,0,0,"Free (A+,AU,BH, CA,CL,CO,D,E*, IL,JO,KR,MA, MX,OM,P,PA,PE, SG)",,"A+",,,,"CA","MX","0",0,0,"E*",0,0,"D",,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","0",0,0,0,"AU","0",0,0,0,"BH","0",0,0,0,"P","0",0,0,0,,,,,,"OM","0",0,0,0,"PE","0",0,0,0,,,"20%","7",0.2,0,0,10/31/2012,06/30/2020,,,"KR","0",0,0,0,"CO","0",0,0,0,"PA","0",0,0,0,,,,,,,,,,,
"02012002","High-qual. beef cuts w/bone in, processed, fresh or chld., descr in gen. note 15 of the HTS","KG",,"B","4%","7",,0.04,0,0,"Free (A+,AU,BH, CA,CL,CO,D,E*, IL,JO,KR,MA, MX,OM,P,PA,PE,S,SG)",,"A+",,,,"CA","MX","0",0,0,"E*",0,0,"D",,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","0",0,0,0,"AU","0",0,0,0,"BH","0",0,0,0,"P","0",0,0,0,,,,,,"OM","0",0,0,0,"PE","0",0,0,0,,,"20%","7",0.2,0,0,07/01/2020,12/31/2050,,,"KR","0",0,0,0,"CO","0",0,0,0,"PA","0",0,0,0,,,,,,,"S","0",0,0,0
"02012004","Bovine meat cuts (except high-qual. beef cuts), w/bone in, processed, fresh or chld., descr in gen. note 15 of the HTS","KG",,"B","10%","7",,0.1,0,0,"Free (A+,AU,BH,CA,CL,CO,D,E*,IL,JO,KR,MA,MX,OM,P,PA,PE,SG)",,"A+",,,,"CA","MX","0",0,0,"E*",0,0,"D",,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","0",0,0,0,"AU","0",0,0,0,"BH","0",0,0,0,"P","0",0,0,0,,,,,,"OM","0",0,0,0,"PE","0",0,0,0,,,"20%","7",0.2,0,0,07/01/2020,12/31/2050,,,"KR","0",0,0,0,"CO","0",0,0,0,"PA","0",0,0,0,,,,,,,"S","0",0,0,0
"02012004","Bovine meat cuts (except high-qual. beef cuts), w/bone in, processed, fresh or chld., descr in gen. note 15 of the HTS","KG",,"B","10%","7",,0.1,0,0,"Free (A+,AU,BH,CA,CL,CO,D,E*,IL,JO,KR,MA,MX,OM,P,PA,PE,SG)",,"A+",,,,"CA","MX","0",0,0,"E*",0,0,"D",,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","0",0,0,0,"AU","0",0,0,0,"BH","0",0,0,0,"P","0",0,0,0,,,,,,"OM","0",0,0,0,"PE","0",0,0,0,,,"20%","7",0.2,0,0,01/01/2016,06/30/2020,,,"KR","0",0,0,0,"CO","0",0,0,0,"PA","0",0,0,0,,,,,,,,,,,
"02012006","Bovine meat cuts, w/bone in, not processed, fresh or chld., descr in gen. note 15 of the HTS","KG",,"B","4.4 cents/kg","1",,0,0.04,0,"Free (A+,AU,BH, CA,CL,CO,D,E*, IL,JO,KR,MA, MX,OM,P,PA, PE,SG)",,"A+",,,,"CA","MX","0",0,0,"E*",0,0,"D",,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","0",0,0,0,"AU","0",0,0,0,"BH","0",0,0,0,"P","0",0,0,0,,,,,,"OM","0",0,0,0,"PE","0",0,0,0,,,"13.2 cents/kg","1",0,0.13,0,10/31/2012,06/30/2020,,,"KR","0",0,0,0,"CO","0",0,0,0,"PA","0",0,0,0,,,,,,,,,,,
"02012006","Bovine meat cuts, w/bone in, not processed, fresh or chld., descr in gen. note 15 of the HTS","KG",,"B","4.4 cents/kg","1",,0,0.04,0,"Free (A+,AU,BH, CA,CL,CO,D,E*, IL,JO,KR,MA, MX,OM,P,PA, PE,S,SG)",,"A+",,,,"CA","MX","0",0,0,"E*",0,0,"D",,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","0",0,0,0,"AU","0",0,0,0,"BH","0",0,0,0,"P","0",0,0,0,,,,,,"OM","0",0,0,0,"PE","0",0,0,0,,,"13.2 cents/kg","1",0,0.13,0,07/01/2020,12/31/2050,,,"KR","0",0,0,0,"CO","0",0,0,0,"PA","0",0,0,0,,,,,,,"S","0",0,0,0
"02012010","High-qual. beef cuts, w/bone in, processed, fresh or chld., descr in add. US note 3 to Ch. 2","KG",,"B","4%","7",,0.04,0,0,"Free (A+,AU,BH,CA,CL,CO,D,E*,IL,JO,KR,MA,MX,OM,P,PA,PE,SG)",,"A+",,,,"CA","MX","0",0,0,"E*",0,0,"D",,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","0",0,0,0,"AU","0",0,0,0,"BH","0",0,0,0,"P","0",0,0,0,,,,,,"OM","0",0,0,0,"PE","0",0,0,0,,,"20%","7",0.2,0,0,01/01/2016,06/30/2020,,,"KR","0",0,0,0,"CO","0",0,0,0,"PA","0",0,0,0,,,,,,,,,,,
"02012010","High-qual. beef cuts, w/bone in, processed, fresh or chld., descr in add. US note 3 to Ch. 2","KG",,"B","4%","7",,0.04,0,0,"Free (A+,AU,BH,CA,CL,CO,D,E*,IL,JO,KR,MA,MX,OM,P,PA,PE,S,SG)",,"A+",,,,"CA","MX","0",0,0,"E*",0,0,"D",,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","0",0,0,0,"AU","0",0,0,0,"BH","0",0,0,0,"P","0",0,0,0,,,,,,"OM","0",0,0,0,"PE","0",0,0,0,,,"20%","7",0.2,0,0,07/01/2020,12/31/2050,,,"KR","0",0,0,0,"CO","0",0,0,0,"PA","0",0,0,0,,,,,,,"S","0",0,0,0
"02012030","Bovine meat cuts (except high-qual. beef cuts), w/bone in, processed, fresh or chld., descr in add. US note 3 to Ch. 2","KG",,"B","10%","7",,0.1,0,0,"Free (A+,AU,BH,CA,CL,CO,D,E*,IL,JO,KR,MA,MX,OM,P,PA,PE,S,SG)",,"A+",,,,"CA","MX","0",0,0,"E*",0,0,"D",,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","0",0,0,0,"AU","0",0,0,0,"BH","0",0,0,0,"P","0",0,0,0,,,,,,"OM","0",0,0,0,"PE","0",0,0,0,,,"20%","7",0.2,0,0,07/01/2020,12/31/2050,,,"KR","0",0,0,0,"CO","0",0,0,0,"PA","0",0,0,0,,,,,,,"S","0",0,0,0
"02012030","Bovine meat cuts (except high-qual. beef cuts), w/bone in, processed, fresh or chld., descr in add. US note 3 to Ch. 2","KG",,"B","10%","7",,0.1,0,0,"Free (A+,AU,BH,CA,CL,CO,D,E*,IL,JO,KR,MA,MX,OM,P,PA,PE,SG)",,"A+",,,,"CA","MX","0",0,0,"E*",0,0,"D",,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","0",0,0,0,"AU","0",0,0,0,"BH","0",0,0,0,"P","0",0,0,0,,,,,,"OM","0",0,0,0,"PE","0",0,0,0,,,"20%","7",0.2,0,0,01/01/2016,06/30/2020,,,"KR","0",0,0,0,"CO","0",0,0,0,"PA","0",0,0,0,,,,,,,,,,,
"02012050","Bovine meat cuts, w/bone in, not processed, fresh or chld., descr in add. US note 3 to Ch. 2","KG",,"B","4.4 cents/kg","1",,0,0.04,0,"Free (A+,AU,BH,CA,CL,CO,D,E*,IL,JO,KR,MA,MX,OM,P,PA,PE,SG)",,"A+",,,,"CA","MX","0",0,0,"E*",0,0,"D",,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","0",0,0,0,"AU","0",0,0,0,"BH","0",0,0,0,"P","0",0,0,0,,,,,,"OM","0",0,0,0,"PE","0",0,0,0,,,"13.2 cents/kg","1",0,0.13,0,01/01/2016,06/30/2020,,,"KR","0",0,0,0,"CO","0",0,0,0,"PA","0",0,0,0,,,,,,,,,,,
"02012050","Bovine meat cuts, w/bone in, not processed, fresh or chld., descr in add. US note 3 to Ch. 2","KG",,"B","4.4 cents/kg","1",,0,0.04,0,"Free (A+,AU,BH,CA,CL,CO,D,E*,IL,JO,KR,MA,MX,OM,P,PA,PE,S,SG)",,"A+",,,,"CA","MX","0",0,0,"E*",0,0,"D",,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","0",0,0,0,"AU","0",0,0,0,"BH","0",0,0,0,"P","0",0,0,0,,,,,,"OM","0",0,0,0,"PE","0",0,0,0,,,"13.2 cents/kg","1",0,0.13,0,07/01/2020,12/31/2050,,,"KR","0",0,0,0,"CO","0",0,0,0,"PA","0",0,0,0,,,,,,,"S","0",0,0,0
"02012080","Bovine meat cuts, w/bone in, fresh or chld., not descr in gen. note 15 or add. US note 3 to Ch. 2","KG",,"B","26.4%","7",,0.26,0,0,"Free (BH,CA,CL,JO,MX,OM,P,S,SG) 5.2% (PE) 10.5% (KR) See 9912.02.05-9912.02.10 (MA) See 9913.02.05-9913.02.30 (AU) See 9915.02.05-9915.02.10 (P+) See 9918.02.01-9918.02.03 (CO) See 9919.02.01-9919.02.02 (PA)",,,,,,"CA","MX","0",0,0,,,,,,,,,,,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","9",9999.99,9999.99,9999.99,"AU","9",9999.99,9999.99,9999.99,"BH","0",0,0,0,"P","0",0,0,0,"P+","9",9999.99,9999.99,9999.99,"OM","0",0,0,0,"PE","7",0.05,0,0,,,"31.1%","7",0.31,0,0,07/01/2020,12/31/2020,,,"KR","7",0.1,0,0,"CO","9",9999.99,9999.99,9999.99,"PA","9",9999.99,9999.99,9999.99,,,,,,,"S","0",0,0,0
"02012080","Bovine meat cuts, w/bone in, fresh or chld., not descr in gen. note 15 or add. US note 3 to Ch. 2","KG",,"B","26.4%","7",,0.26,0,0,"Free (BH,CA,CL,JO,MX,OM,P,SG) 5.2% (PE) 10.5% (KR) See 9912.02.05-9912.02.10 (MA) See 9913.02.05-9913.02.30 (AU) See 9915.02.05-9915.02.10 (P+) See 9918.02.01-9918.02.03 (CO) See 9919.02.01-9919.02.02 (PA)",,,,,,"CA","MX","0",0,0,,,,,,,,,,,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","9",9999.99,9999.99,9999.99,"AU","9",9999.99,9999.99,9999.99,"BH","0",0,0,0,"P","0",0,0,0,"P+","9",9999.99,9999.99,9999.99,"OM","0",0,0,0,"PE","7",0.05,0,0,,,"31.1%","7",0.31,0,0,01/01/2020,06/30/2020,,,"KR","7",0.1,0,0,"CO","9",9999.99,9999.99,9999.99,"PA","9",9999.99,9999.99,9999.99,,,,,,,,,,,
"02013002","High-qual. beef cuts, boneless, processed, fresh or chld., descr in gen. note 15 of the HTS","KG",,"B","4%","7",,0.04,0,0,"Free (A+,AU,BH, CA,CL,CO,D,E*, IL,JO,KR,MA, MX,OM, P,PA, PE,SG)",,"A+",,,,"CA","MX","0",0,0,"E*",0,0,"D",,,,,"IL",,,,,"JO","0",0,0,0,"SG","0",0,0,0,"CL","0",0,0,0,"MA","0",0,0,0,"AU","0",0,0,0,"BH","0",0,0,0,"P","0",0,0,0,,,,,,"OM","0",0,0,0,"PE","0",0,0,0,,,"20%","7",0.2,0,0,10/31/2012,06/30/2020,,,"KR","0",0,0,0,"CO","0",0,0,0,"PA","0",0,0,0,,,,,,,,,,,
